gen 31 00:11:13|5[info]31/01/2015 00:11:12 - [UTENTE = ][REMOTE IP = 157.55.39.92][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
gen 31 21:29:36|5[info]31/01/2015 21:29:36 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:39|5[info]31/01/2015 21:29:39 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:43|5[info]31/01/2015 21:29:43 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:46|5[info]31/01/2015 21:29:46 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:50|5[info]31/01/2015 21:29:50 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:53|5[info]31/01/2015 21:29:53 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:55|5[info]31/01/2015 21:29:55 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:29:58|5[info]31/01/2015 21:29:58 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:01|5[info]31/01/2015 21:30:01 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:05|5[info]31/01/2015 21:30:05 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:09|5[info]31/01/2015 21:30:09 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:11|5[info]31/01/2015 21:30:11 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:13|5[info]31/01/2015 21:30:13 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:16|5[info]31/01/2015 21:30:16 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][id_contenuto = Array][id_giacenza = Array][quantita = Array][note_480 = Inserisci una nota sul prodotto][note_165 = Inserisci una nota sul prodotto][note_28 = Inserisci una nota sul prodotto][note_974 = Inserisci una nota sul prodotto][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:23|5[info]31/01/2015 21:30:23 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:25|5[info]31/01/2015 21:30:25 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:30|5[info]31/01/2015 21:30:30 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:32|5[info]31/01/2015 21:30:32 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:36|5[info]31/01/2015 21:30:36 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:39|5[info]31/01/2015 21:30:39 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:42|5[info]31/01/2015 21:30:42 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:45|5[info]31/01/2015 21:30:45 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:30:47|5[info]31/01/2015 21:30:47 - [UTENTE = adtonol][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 21:31:35|5[info]31/01/2015 21:31:35 - [UTENTE = ][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:44|5[info]31/01/2015 21:31:44 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = ProductInfo][id_giacenza = 43][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:46|5[info]31/01/2015 21:31:46 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:49|5[info]31/01/2015 21:31:49 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:52|5[info]31/01/2015 21:31:52 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:54|5[info]31/01/2015 21:31:54 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ProductInfo][id_giacenza = 43][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:56|5[info]31/01/2015 21:31:56 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:31:59|5[info]31/01/2015 21:31:59 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:02|5[info]31/01/2015 21:32:02 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:06|5[info]31/01/2015 21:32:06 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:09|5[info]31/01/2015 21:32:09 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:24|5[info]31/01/2015 21:32:24 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:26|5[info]31/01/2015 21:32:26 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:27|5[info]31/01/2015 21:32:27 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:29|5[info]31/01/2015 21:32:29 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:32|5[info]31/01/2015 21:32:32 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:35|5[info]31/01/2015 21:32:35 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:36|5[info]31/01/2015 21:32:36 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ProductInfo][id_giacenza = 28][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:40|5[info]31/01/2015 21:32:40 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:43|5[info]31/01/2015 21:32:43 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:46|5[info]31/01/2015 21:32:46 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:49|5[info]31/01/2015 21:32:49 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:52|5[info]31/01/2015 21:32:52 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:32:54|5[info]31/01/2015 21:32:54 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:33:00|5[info]31/01/2015 21:33:00 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:33:02|5[info]31/01/2015 21:33:02 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:33:07|5[info]31/01/2015 21:33:07 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:33:07|5[info]31/01/2015 21:33:07 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36]
gen 31 21:39:43|5[info]31/01/2015 21:39:43 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = ProductInfo][id_giacenza = 80][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 21:46:40|5[info]31/01/2015 21:46:40 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][order_by = prezzo_0][order_type = DESC][only_disp = 1][search = 1][pageID = 4][rowForPage = 24][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 23:22:18|5[info]31/01/2015 23:22:18 - [UTENTE = ][REMOTE IP = 66.249.67.139][act = ProductInfo][id_giacenza = 84][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 23:29:10|5[info]31/01/2015 23:29:10 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][order_by = content.nome_it][order_type = DESC][only_disp = 1][search = 1][pageID = 3][rowForPage = 24][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 23:35:20|5[info]31/01/2015 23:35:20 - [UTENTE = ][REMOTE IP = 66.249.67.155][act = ProductInfo][id_giacenza = 79][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 23:48:23|5[info]31/01/2015 23:48:23 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = ProductInfo][id_giacenza = 81][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 23:50:03|5[info]31/01/2015 23:50:03 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][gm = 30][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:50:05|5[info]31/01/2015 23:50:05 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:50:07|5[info]31/01/2015 23:50:07 - [UTENTE = ][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:50:12|5[info]31/01/2015 23:50:12 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:50:14|5[info]31/01/2015 23:50:14 - [UTENTE = ][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:50:16|5[info]31/01/2015 23:50:16 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:50:16|5[info]31/01/2015 23:50:16 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:51:03|5[info]31/01/2015 23:51:03 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][gm = 43][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:51:05|5[info]31/01/2015 23:51:05 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:51:06|5[info]31/01/2015 23:51:06 - [UTENTE = ][REMOTE IP = 79.21.229.130][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:51:24|5[info]31/01/2015 23:51:24 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:51:27|5[info]31/01/2015 23:51:27 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:51:49|5[info]31/01/2015 23:51:49 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:12|5[info]31/01/2015 23:52:12 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 34][only_disp = 1][search = 1][pageID = 2][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:39|5[info]31/01/2015 23:52:39 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:41|5[info]31/01/2015 23:52:41 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:42|5[info]31/01/2015 23:52:42 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:44|5[info]31/01/2015 23:52:44 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:51|5[info]31/01/2015 23:52:51 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = CheckoutShopping][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:52:56|5[info]31/01/2015 23:52:56 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:09|5[info]31/01/2015 23:53:09 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = CheckoutPayment][params = Y29uZmlybT0wJmlkX29yZGluZT0zNDY=][stream = nvbiehq65gvv0m629j5kgk0n41][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:12|5[info]31/01/2015 23:53:12 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:47|5[info]31/01/2015 23:53:47 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:50|5[info]31/01/2015 23:53:50 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:51|5[info]31/01/2015 23:53:51 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:53|5[info]31/01/2015 23:53:53 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:53:58|5[info]31/01/2015 23:53:58 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:01|5[info]31/01/2015 23:54:01 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:03|5[info]31/01/2015 23:54:03 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][act = ShoppingCart][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 23:54:06|5[info]31/01/2015 23:54:06 - [UTENTE = alberto][REMOTE IP = 79.21.229.130][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
